recno,Seq,xpos,ypos,RAJ2000,DEJ2000,SE,isoArea,FKsap,e_FKsap,apcorr,KsR,FKsapD,e_FKsapD,apcorrD,FKsD,e_FKsD,FKsauto,R50,amaj,bmin,Rad,FKsall,e_FKsall,w_FKsall,Fu,e_Fu,w_Fu,FB,e_FB,w_FB,FV,e_FV,w_FV,FR,e_FR,w_FR,Fi,e_Fi,w_Fi,Fz,e_Fz,w_Fz,FJ1,e_FJ1,w_FJ1,FJ2,e_FJ2,w_FJ2,FJ3,e_FJ3,w_FJ3,FHs,e_FHs,w_FHs,FHl,e_FHl,w_FHl,FKs,e_FKs,w_FKs,FJ,e_FJ,w_FJ,FH,e_FH,w_FH,FK,e_FK,w_FK,FKsHI,e_FKsHI,w_FKsHI,F125W,e_F125W,w_F125W,F140W,e_F140W,w_F140W,F160W,e_F160W,w_F160W,F606W,e_F606W,w_F606W,F814W,e_F814W,w_F814W,FY,e_FY,w_FY,F3_6,e_F3_6,w_F3_6,F4_5,e_F4_5,w_F4_5,F5_8,e_F5_8,w_F5_8,F8_0,e_F8_0,w_F8_0,wminOpt,wminHST1,wminfs,wminjhk,wminHST2,wminIRAC,wminAll,Star,Nghb,Use,SNR,zspec,ra,dec
678,678,2020.467,263.739,34.3447342,-5.3057036,3,315.0,14.18688,0.0751,1.054971,2.523867,12.06567,0.07594,1.771907,21.37924,0.13456,33.94009,3.891,3.821,3.484,10.946,35.8058,0.3746,0.74,6.146617767,0.08554,1.0,6.273185976,0.0146,1.0,7.815276125,0.01809,1.0,11.508836,0.02285,1.0,16.82420271,0.02338,1.0,20.08261,0.06518,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,26.2646,0.18253,1.0,31.7493,0.37056,1.0,38.12893,0.22007,1.11,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,41.161124219,0.18374,0.84,29.3627,0.16203,0.98,34.67523972,3.42484,1.0,19.73078,5.02732,1.0,1.0,0.0,0.0,0.74,0.0,1.0,0.74,0,0,0,158.8859,,34.3447342,-5.3057036
754,754,2024.836,276.22,34.3445511,-5.3051834,3,308.0,10.57071,0.07561,1.050615,2.839434,8.68728,0.07646,1.771907,15.39306,0.13548,28.56882,4.363,3.985,3.606,11.372,30.01484,0.39311,0.73,0.3887599695,0.0962,1.0,0.4692725028,0.01643,1.0,0.720457495,0.02036,1.0,1.214455232,0.0257,1.0,1.872568194,0.0263,1.0,2.41217,0.07332,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,7.72126,0.20539,1.0,15.661,0.41696,1.0,31.40813,0.24769,1.11,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,86.426328177,0.19022,0.93,118.03384,0.17269,1.06,108.157332633,3.63937,1.0,91.3322,5.4034,1.0,1.0,0.0,0.0,0.73,0.0,1.0,0.73,0,0,0,113.6223,,34.3445511,-5.3051834
854,854,1914.562,328.075,34.3491669,-5.3030233,3,402.0,28.70616,0.07834,1.051499,2.3381,26.07781,0.07922,1.771907,46.20746,0.14037,63.83068,3.548,3.947,3.584,11.283,67.11787,0.40385,0.68,,,0.0,0.299168316,0.01352,1.0,0.733732539,0.01678,1.0,2.27428264,0.02117,1.0,5.412375423,0.02166,1.0,12.67218,0.06041,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,43.04292915,5.28513,0.01,29.35619,0.16934,1.0,46.68959,0.34341,1.0,70.68862,0.2055,1.1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,104.24342363,0.18781,0.8,87.58647,0.17299,0.97,73.897564614,3.27252,1.0,40.68859,4.93187,1.0,1.0,0.0,0.0,0.68,0.0,1.0,0.68,0,0,0,329.1879,,34.3491669,-5.3030233
922,922,1912.174,314.963,34.3492661,-5.3035698,3,146.0,5.33769,0.07892,1.086899,2.234436,4.36316,0.07981,1.771907,7.73112,0.14141,10.97317,3.561,3.185,2.68,8.765,11.92673,0.31124,0.67,-0.06554406423,0.07578,1.0,0.09220622544,0.01292,1.0,0.1873753655,0.01603,1.0,0.3428002688,0.02023,1.0,0.8491734195,0.0207,1.0,1.65846,0.05774,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,5.25589,0.16178,1.0,9.11488,0.32811,1.0,12.56251,0.19632,1.1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,22.30460712,0.20563,0.86,20.02505,0.17672,1.0,-0.00053197355412,3.64241,1.0,11.86218,5.46503,1.0,1.0,0.0,0.0,0.67,0.0,1.0,0.67,0,0,0,54.671,,34.3492661,-5.3035698
802,802,1897.718,330.344,34.3498688,-5.3029289,3,519.0,14.25136,0.07892,1.030805,3.189105,12.04661,0.07981,1.771907,21.34548,0.14141,44.09087,4.943,5.616,3.9,14.04,45.44909,0.51752,0.67,,,0.0,1.153501488,0.01844,1.0,1.30790811,0.02289,1.0,1.695057184,0.02888,1.0,2.695601055,0.02955,1.0,5.46359,0.08241,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,26.59398735,7.2063,0.01,15.3406,0.23099,1.0,29.81629,0.4684,1.0,47.79281,0.28037,1.1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,88.626132637,0.20967,0.83,93.75063,0.20292,0.98,78.051083331,3.89398,1.0,66.81465,5.75122,1.0,1.0,0.0,0.0,0.67,0.0,1.0,0.67,0,0,0,150.9457,,34.3498688,-5.3029289
1012,1012,1978.964,352.809,34.3464699,-5.3019924,0,201.0,6.37028,0.07613,1.073412,2.269796,5.7263,0.07699,1.771907,10.14647,0.13641,13.47034,3.397,3.796,2.657,9.528,14.45923,0.32751,0.72,,,0.0,2.8233513,0.01313,1.0,2.80829581,0.0163,1.0,3.357888592,0.02056,1.0,4.015446729,0.02102,1.0,6.02124,0.0586,1.0,6.201268056,1.12592,0.02,,,0.0,6.64842,1.80273,0.01,16.0605,1.97254,0.02,5.58518,2.86327,0.01,13.1859111,2.5566,0.04,9.39766,0.16446,1.0,14.44119,0.33363,1.0,15.22742,0.19854,1.11,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,24.715334497,0.15447,0.91,31.494,0.15871,1.06,23.413850091,3.11871,1.0,25.10755,4.71444,1.0,1.0,0.0,0.0,0.72,0.0,1.0,0.72,0,0,0,74.38038,,34.3464699,-5.3019924
1014,1014,1932.753,343.681,34.3484039,-5.3023729,1,171.0,5.37355,0.07721,1.084852,2.145559,4.81935,0.07808,1.771907,8.53945,0.13835,10.62751,3.239,3.037,2.878,8.869,11.52927,0.30825,0.7,,,0.0,1.825642152,0.01241,1.0,2.24904291,0.0154,1.0,2.910816768,0.01943,1.0,4.90595175,0.01987,1.0,6.3413,0.05542,1.0,,,0.0,,,0.0,,,0.0,10.5317,2.63271,0.01,,,0.0,7.188930315,2.79388,0.03,8.48808,0.15544,1.0,9.22753,0.31525,1.0,11.95264,0.18775,1.11,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,14.842170331,0.16187,0.83,10.45272,0.16026,1.0,25.150221444,3.05782,1.0,9.17699,4.64809,1.0,1.0,0.0,0.0,0.7,0.0,1.0,0.7,0,0,0,61.72427,,34.3484039,-5.3023729
764,764,1824.831,321.486,34.3529205,-5.303298,3,604.0,18.29751,0.0834,1.02179,3.207432,15.28622,0.08433,1.771907,27.08577,0.14943,57.43651,5.017,6.552,4.289,15.903,58.68804,0.6237,0.61,,,0.0,4.384980576,0.01853,1.0,7.360479785,0.02301,1.0,9.244139312,0.02904,1.0,9.102043419,0.02973,1.0,12.75101,0.08294,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,34.0069014,7.25711,0.01,26.52675,0.23231,1.0,44.97002,0.47092,1.0,63.53234,0.28217,1.1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,131.37836625,0.16784,0.92,127.40644,0.16883,1.08,91.075251555,4.20911,1.0,77.70625,5.7548,1.0,1.0,0.0,0.0,0.61,0.0,1.0,0.6,0,0,0,181.2567,,34.3529205,-5.303298
926,926,1803.857,336.473,34.3537979,-5.3026738,3,332.0,9.49694,0.08271,1.032039,3.905473,6.73857,0.08364,1.771907,11.94012,0.1482,35.9386,6.168,5.647,3.761,13.826,37.09003,0.53315,0.61,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,36.99937,0.101,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.05522915025,6.23422,0.02,31.58499,0.283,1.0,41.06623,0.57354,1.0,40.12167,0.34379,1.1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,67.710020795,0.19598,0.91,23.26812,0.20313,1.04,83.770222248,4.93052,1.0,27.40446,6.52342,1.0,1.0,0.0,0.0,0.61,0.0,1.0,0.61,0,0,0,80.56581,,34.3537979,-5.3026738
831,831,1838.894,353.107,34.3523331,-5.3019805,3,804.0,2.68314,0.08139,0.9976799,33.11945,2.1376,0.0823,1.771907,3.78763,0.14583,89.07078,17.143,15.196,6.659,30.178,88.86413,1.28566,0.63,,,0.0,47.45670912,0.19141,1.0,83.33584105,0.23774,1.0,92.7342512,0.29996,1.0,84.56321118,0.30693,1.0,87.17897,0.85613,1.0,19.21565964,23.24509,0.01,,,0.0,28.95761,26.31381,0.01,64.3359,28.7309,0.02,-4.12208,41.65799,0.01,51.87753,37.29854,0.04,39.72254,2.40069,1.0,43.26392,4.86571,1.0,83.85288,2.90212,1.11,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,192.11830131,1.389,0.69,164.38803,1.44987,0.81,93.345602427,26.11429,1.0,166.03444,34.63992,1.0,1.0,0.0,0.0,0.63,0.0,1.0,0.63,0,0,0,25.97255,,34.3523331,-5.3019805
885,885,1831.254,335.309,34.3526535,-5.302722,3,509.0,17.88725,0.08271,1.028045,2.700371,16.04849,0.08364,1.771907,28.43643,0.1482,46.9845,4.182,6.346,3.707,14.551,48.30219,0.55988,0.62,,,0.0,3.846900816,0.0156,1.0,6.691662895,0.01938,1.0,7.906153664,0.02445,1.0,8.833106058,0.02503,1.0,12.02717,0.06982,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,30.06482595,4.31138,0.02,21.69774,0.19565,1.0,33.84083,0.39658,1.0,52.55095,0.23763,1.1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,90.648769334,0.1801,0.73,94.24566,0.18549,0.93,84.527879394,3.9831,1.0,58.92801,5.50666,1.0,1.0,0.0,0.0,0.62,0.0,1.0,0.61,0,0,0,191.8745,,34.3526535,-5.302722
26,26,1771.103,369.974,34.3551674,-5.3012776,2,7982.0,27496.41,0.0834,1.017758,2.473448,20141.26,0.08433,1.771907,35688.44,0.14943,66824.28,3.938,5.747,5.568,16.97,68010.95,0.66579,0.62,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,18246.64046,1.00461,0.03,13059.60075,1.09629,0.02,30880.50015,1.95411,0.01,29455.9,1.7539,0.03,24286.66578,3.10932,0.01,21428.4615,2.48592,0.05,135111.0614,0.17941,1.0,74613.86834,0.36347,1.0,72060.81516,0.22309,1.05,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,18244.442358,0.28931,0.4,18082.28062,0.1937,0.53,16510.674501,3.59714,1.0,9062.79647,4.62544,1.0,1.0,0.0,0.0,0.62,0.0,1.0,0.6,0,0,0,238825.4,,34.3551674,-5.3012776
932,932,1715.609,369.083,34.3574905,-5.3013153,3,899.0,18.09822,0.08204,1.008162,6.219066,12.76691,0.08296,1.771907,22.62178,0.147,111.6428,8.578,7.679,6.168,20.646,112.554,0.8331,0.62,,,0.0,19.85935284,0.03592,1.0,31.60868755,0.04462,1.0,37.75540032,0.05635,1.0,34.13738244,0.05767,1.0,43.89606,0.16092,1.0,21.06513562,2.52609,0.03,23.17723569,2.7568,0.02,28.85346,4.91363,0.01,49.3378,4.40633,0.03,35.42516,5.52224,0.02,64.9913358,6.25079,0.05,55.2479,0.45117,1.0,99.39417,0.91383,1.0,118.14339,0.54836,1.1,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,190.26519951,0.30927,0.9,154.47496,0.34617,1.04,132.93582567,6.32593,1.0,91.15008,8.18104,1.0,1.0,0.0,0.0,0.62,0.0,1.0,0.62,0,0,0,153.8863,,34.3574905,-5.3013153
1080,1080,1757.615,426.22,34.355732,-5.298934,3,924.0,7.79685,0.07834,0.9990095,10.97887,6.09936,0.07922,1.771907,10.80749,0.14037,85.68548,14.478,10.491,8.285,27.969,85.60061,1.13182,0.68,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,97.81792376,1.94159,0.16,70.9136064,1.79048,0.15,95.10194,2.36854,0.13,88.6514,2.95862,0.21,86.95706,3.35325,0.17,124.8517095,4.72009,0.27,66.14359,0.79768,1.0,69.70182,1.6153,1.0,85.73868,0.97264,1.09,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,155.15609571,0.70186,0.9,149.06507,0.72556,1.02,145.89530847,10.48366,1.0,124.77146,14.26738,1.0,1.0,0.0,0.0,0.68,0.0,1.0,0.68,1,0,0,76.99398,,34.355732,-5.298934
1217,1217,1738.637,402.279,34.3565292,-5.299932,3,91.0,11.06304,0.08013,1.104919,2.251815,7.22012,0.08103,1.771907,12.79338,0.14357,22.54638,4.027,3.905,1.807,7.969,24.91192,0.28679,0.65,,,0.0,,,0.0,,,0.0,23.50297376,0.02041,1.0,,,0.0,22.81805,0.05824,1.0,13.08108722,0.5299,0.09,11.30473134,0.47276,0.09,18.51211,0.71934,0.06,13.805,0.80087,0.12,9.89144,0.89577,0.1,7.96729533,1.18841,0.18,20.18922,0.16351,1.0,26.47303,0.33112,1.0,24.77073,0.1995,1.09,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,37.457239596,0.20877,0.91,2.88248,0.27357,1.02,28.630086714,4.3766,1.0,-13.66623,5.79482,1.0,1.0,0.0,0.0,0.65,0.0,1.0,0.65,0,0,0,89.10856,,34.3565292,-5.299932
958,958,1725.171,416.149,34.35709,-5.2993541,3,465.0,3.46028,0.07952,1.007647,6.235355,2.59288,0.08041,1.771907,4.59433,0.14248,21.41236,9.524,12.429,3.909,20.911,21.5761,0.81938,0.66,,,0.0,11.8386504,0.03603,1.0,17.9813591,0.04477,1.0,21.33267696,0.05654,1.0,18.15932769,0.05782,1.0,19.19511,0.16128,1.0,3.726347394,1.13804,0.15,6.033047769,1.05149,0.14,7.30672,1.46569,0.11,6.14188,1.86546,0.17,6.95858,2.0969,0.14,3.66592704,2.97242,0.22,20.10061,0.45296,1.0,25.54387,0.91716,1.0,24.02129,0.55256,1.09,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,67.059043395,0.36254,0.91,62.14137,0.42271,1.04,8.5241166102,6.5214,1.0,37.16993,8.43756,1.0,1.0,0.0,0.0,0.66,0.0,1.0,0.66,0,0,0,32.2457,,34.35709,-5.2993541
1129,1129,1805.246,399.989,34.3537407,-5.3000269,3,431.0,18.20027,0.08013,1.027803,3.95852,13.77126,0.08103,1.771907,24.40139,0.14357,70.09724,6.193,5.337,4.437,14.599,72.04615,0.54883,0.65,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,46.54537,0.10233,1.0,40.27790174,1.0558,0.07,40.27553145,0.88094,0.08,58.9882,1.38648,0.05,60.3706,1.47101,0.11,66.59635,1.66158,0.09,70.4715513,2.08986,0.18,46.31865,0.28734,1.0,74.71528,0.58211,1.0,77.93294,0.35043,1.09,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,84.972069623,0.2644,0.9,46.38971,0.27243,1.01,94.975740066,5.12738,1.0,49.91628,6.6346,1.0,1.0,0.0,0.0,0.65,0.0,1.0,0.65,0,0,0,169.9607,,34.3537407,-5.3000269
1125,1125,1824.502,407.79,34.3529358,-5.2997017,3,306.0,1.7641,0.07952,1.013622,7.314483,1.35408,0.08041,1.771907,2.39931,0.14248,12.73003,9.511,7.615,4.888,18.303,12.90344,0.69799,0.67,,,0.0,14.81600268,0.04229,1.0,23.0199777,0.05254,1.0,24.68889888,0.06631,1.0,21.73201779,0.06778,1.0,23.2065,0.18904,1.0,10.56734172,1.49101,0.12,10.164204855,1.38946,0.11,18.18999,2.16087,0.07,11.6432,2.32967,0.15,8.94131,2.77871,0.11,16.00067655,3.75579,0.19,6.04023,0.53103,1.0,7.73365,1.07584,1.0,13.23014,0.64742,1.09,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,84.491115873,0.54705,0.9,77.42399,0.58772,1.03,49.645334985,10.78409,1.0,105.87645,14.8726,1.0,1.0,0.0,0.0,0.67,0.0,1.0,0.66,0,0,0,16.83971,,34.3529358,-5.2997017
1235,1235,1841.298,414.738,34.3522301,-5.2994123,19,405.0,0.92936,0.07834,0.9970537,14.15683,0.68099,0.07922,1.771907,1.20665,0.14037,13.19572,20.649,22.293,4.943,31.492,13.15684,1.29168,0.69,,,0.0,13.27386564,0.08186,1.0,18.8423564,0.10171,1.0,20.72491104,0.12835,1.0,18.94290699,0.13118,1.0,17.86061,0.36581,1.0,4.656252384,2.67322,0.14,11.18211948,2.47565,0.13,21.81778,3.49312,0.1,11.3551,4.3689,0.16,11.2416,4.76941,0.14,16.04385465,6.90994,0.21,7.41674,1.02792,1.0,4.78439,2.08265,1.0,12.839,1.25288,1.09,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,86.48401143,0.98992,0.92,62.46978,1.08927,1.02,72.910439958,19.56412,1.0,41.4876,27.54876,1.0,1.0,0.0,0.0,0.69,0.0,1.0,0.68,0,0,0,8.596352,,34.3522301,-5.2994123
1158,1158,1856.469,452.403,34.3515968,-5.2978425,3,533.0,11.10682,0.0751,1.01657,3.060455,8.84594,0.07594,1.771907,15.67419,0.13456,33.43784,4.727,8.664,3.848,17.322,33.99191,0.62377,0.74,3.386683764,0.10353,1.0,3.797649612,0.01771,1.0,4.9524975,0.022,1.0,6.349885744,0.02777,1.0,9.545300205,0.02836,1.0,15.32899,0.07906,1.0,18.31711834,0.45213,0.23,19.19122065,0.41306,0.22,25.21274,0.50486,0.22,26.6937,0.71597,0.28,26.05932,0.75744,0.26,35.6933997,1.15343,0.35,23.2073,0.22244,1.0,29.427,0.45065,1.0,35.81346,0.27086,1.09,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,48.333636888,0.19985,0.9,35.07291,0.23565,1.0,41.457869274,3.92335,1.0,16.58867,5.48528,1.0,1.0,0.0,0.0,0.74,0.0,1.0,0.74,0,0,0,116.4872,,34.3515968,-5.2978425
1245,1245,1860.663,426.567,34.3514214,-5.2989192,0,306.0,14.54294,0.07667,1.060633,2.336325,12.95574,0.07753,1.771907,22.95636,0.13737,32.03466,3.567,3.656,3.321,10.453,33.97703,0.36397,0.71,,,0.0,0.93643344,0.01351,1.0,1.225815255,0.01679,1.0,1.57474624,0.02119,1.0,2.28473679,0.02165,1.0,4.05236,0.06036,1.0,8.168055604,0.41305,0.16,10.63991628,0.38084,0.15,13.83445,0.50419,0.13,19.5434,0.63001,0.21,22.8564,0.69459,0.18,32.8951185,1.00466,0.27,12.74961,0.16968,1.0,22.66193,0.34382,1.0,35.69311,0.20674,1.09,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,71.744437633,0.17204,0.91,77.08806,0.19796,1.03,68.527442532,3.41394,1.0,43.35455,4.83337,1.0,1.0,0.0,0.0,0.71,0.0,1.0,0.71,0,0,0,167.1127,,34.3514214,-5.2989192
1088,1088,1784.72,450.808,34.354599,-5.2979093,3,1003.0,41.40336,0.07667,1.014211,2.31264,40.23916,0.07753,1.771907,71.30005,0.13737,94.4094,3.531,6.921,5.256,18.094,95.75109,0.66922,0.71,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,104.9614046,0.34169,0.23,107.803962,0.32743,0.2,116.84937,0.39048,0.21,122.01,0.55075,0.27,126.09298,0.58307,0.25,95.37095775,0.91146,0.32,115.95314,0.16813,1.0,128.20927,0.34046,1.0,98.87845,0.20484,1.09,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,66.77967426,0.26185,0.89,52.95617,0.22332,1.01,26.722852218,3.75954,1.0,7.71377,5.05719,1.0,1.0,0.0,0.0,0.71,0.0,1.0,0.71,1,0,0,519.0346,,34.354599,-5.2979093
1222,1222,1736.71,461.124,34.3566093,-5.2974796,3,447.0,11.59946,0.07613,1.00603,2.407549,10.19134,0.07699,1.771907,18.05811,0.13641,27.75887,3.891,11.077,4.767,21.8,27.92626,0.82308,0.72,,,0.0,,,0.0,,,0.0,2.076486976,0.02185,1.0,,,0.0,3.12814,0.06225,1.0,6.297291584,0.34146,0.25,8.17946388,0.30523,0.25,11.03417,0.38751,0.23,16.9967,0.53537,0.31,19.3627,0.56335,0.29,27.81573615,0.88163,0.37,10.09771,0.17512,1.0,18.02329,0.3545,1.0,28.6196,0.21336,1.09,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,54.320819542,0.19278,0.9,61.66366,0.23262,1.02,52.142073642,3.53581,1.0,35.20755,4.72036,1.0,1.0,0.0,0.0,0.72,0.0,1.0,0.72,0,0,0,132.378,,34.3566093,-5.2974796
1269,1269,1765.62,439.909,34.3554001,-5.2983637,3,314.0,9.6996,0.07721,1.033098,4.063435,7.88665,0.07808,1.771907,13.97441,0.13835,38.15099,6.369,6.098,3.394,13.648,39.4137,0.4906,0.7,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,17.13201522,0.64339,0.2,17.66329614,0.60582,0.18,23.75411,0.76424,0.17,31.4287,1.00476,0.25,30.25053,1.09151,0.22,41.73227175,1.62846,0.31,20.74099,0.29534,1.0,27.95046,0.59804,1.0,40.61647,0.35998,1.09,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,64.794827529,0.32905,0.92,68.78191,0.31924,1.02,49.401756735,5.22004,1.0,50.71997,6.97223,1.0,1.0,0.0,0.0,0.7,0.0,1.0,0.7,0,0,0,101.0089,,34.3554001,-5.2983637
1353,1353,1792.826,518.227,34.3542595,-5.2951002,2,479.0,16.55412,0.07268,1.032009,2.242651,14.97859,0.0735,1.771907,26.54067,0.13023,35.97363,3.483,5.247,4.051,13.831,37.1251,0.4717,0.78,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,6.233685814,0.24311,0.43,10.034209584,0.22021,0.42,15.3614,0.2783,0.38,22.0673,0.39393,0.5,26.2499,0.42194,0.45,37.3677741,0.69713,0.51,13.97197,0.16335,1.0,24.71092,0.33069,1.0,38.07857,0.1986,1.09,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,71.141711593,0.22128,0.91,85.96865,0.20397,0.99,76.421281662,3.481,1.0,42.50444,4.66185,1.0,1.0,0.0,0.0,0.78,0.0,1.0,0.79,0,0,0,203.7993,,34.3542595,-5.2951002
274,274,2376.029,163.457,34.3298531,-5.3098807,3,562.0,24.13247,0.0741,1.031866,3.383761,17.83928,0.07493,1.771907,31.60955,0.13277,79.13673,5.135,5.158,4.135,13.855,81.65851,0.47566,0.77,2.135629233,0.11436,1.0,2.82256758,0.01963,1.0,4.807811915,0.02413,1.0,7.902395888,0.03074,1.0,15.16250463,0.03138,1.0,22.18761,0.08722,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,41.6938,0.24481,1.0,59.61193,0.49864,1.0,84.24655,0.28985,1.13,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,-99.0,,,-99.0,,1.0,0.0,0.0,0.77,0.0,0.0,0.76,0,0,0,238.0687,,34.3298531,-5.3098807
281,281,2394.126,168.214,34.3290939,-5.3096824,3,648.0,37.06828,0.0741,1.030837,3.377072,28.62498,0.07493,1.771907,50.72081,0.13277,121.4374,5.244,5.857,3.736,14.033,125.1822,0.48565,0.76,1.806246702,0.1141,1.0,3.200499756,0.01959,1.0,7.86809208,0.02409,1.0,15.11878544,0.03068,1.0,21.68857278,0.03131,1.0,31.25085,0.08702,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,55.87664,0.24432,1.0,88.55419,0.49769,1.0,127.66686,0.28804,1.14,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,-99.0,,,-99.0,,1.0,0.0,0.0,0.76,0.0,0.0,0.76,0,0,0,382.0061,,34.3290939,-5.3096824
503,503,2396.657,210.364,34.3289909,-5.3079262,3,208.0,5.69959,0.07362,1.071892,2.354765,5.10423,0.07445,1.771907,9.04422,0.13191,12.52102,3.51,3.487,2.953,9.627,13.42119,0.32018,0.77,2.954419596,0.07948,1.0,2.979602676,0.01366,1.0,3.18960072,0.01681,1.0,3.78914256,0.02138,1.0,4.472394087,0.0218,1.0,7.45998,0.06064,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,9.68666,0.17027,1.0,12.71366,0.34676,1.0,13.79726,0.19953,1.16,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,-99.0,,,-99.0,,1.0,0.0,0.0,0.77,0.0,0.0,0.77,0,0,0,68.56364,,34.3289909,-5.3079262
453,453,2162.363,242.537,34.3387947,-5.3065867,0,706.0,78.161,0.0751,1.046986,2.267497,71.60786,0.07594,1.771907,126.8825,0.13456,169.2762,3.447,4.245,3.622,11.763,177.2298,0.40509,0.74,0.8088606273,0.07671,1.0,3.029738364,0.01313,1.0,9.58895407,0.01624,1.0,23.50100688,0.02054,1.0,37.86982857,0.021,1.0,55.54017,0.0585,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,99.83972,0.16394,1.0,145.26032,0.33321,1.0,187.58417,0.19545,1.13,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,-99.0,,,-99.0,,1.0,0.0,0.0,0.74,0.0,0.0,0.74,0,0,0,942.9632,,34.3387947,-5.3065867
952,952,2035.078,338.126,34.34412,-5.3026037,3,229.0,3.66517,0.0751,1.056187,2.752676,2.96746,0.07594,1.771907,5.25806,0.13456,9.5523,4.233,3.984,3.275,10.836,10.08901,0.37057,0.74,,,0.0,1.0690769304,0.01593,1.0,1.699737745,0.01976,1.0,1.810347408,0.02494,1.0,1.970697036,0.02548,1.0,2.50632,0.07103,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,12.23503575,3.58705,0.03,4.81325,0.19935,1.0,7.79991,0.40461,1.0,10.76445,0.24053,1.11,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,12.906188501,0.16246,0.93,15.22242,0.16698,1.03,17.093078496,3.46405,1.0,2.90884,5.10545,1.0,1.0,0.0,0.0,0.74,0.0,1.0,0.74,0,0,0,39.07674,,34.34412,-5.3026037
